Url do Servidor,name,group-title,logo-link,link,validade,tamanho_GB,largura,altura,fps,contagem quadros
http://gol7990.com:80/,iCarly 2021 S03 E08,Séries | Amazon Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/m6h0WMYzUOia3XXCmZvYxuo1Qur.jpg,http://go7l99a.com:80/series/48289021/05478069/143181.mp4,320,0.229261,1280.0,720.0,23.0,32158.0
http://gol7990.com:80/,[XXX] Real Teens Selina Imai Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663230.mp4,320,0.784421,1280.0,720.0,29.0,110602.0
http://gol7990.com:80/,[XXX] Rammed Rebeca Linares Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663207.mp4,320,0.353281,1280.0,720.0,29.0,49552.0
http://gol7990.com:80/,[XXX] Rampant Russian Teacher Jessie Ames Gets Dpd,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/661900.mp4,320,0.699114,1280.0,720.0,29.0,98449.0
http://gol7990.com:80/,[XXX] Real Teens Amber Angel Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663210.mp4,320,0.756908,1280.0,720.0,29.0,106733.0
http://gol7990.com:80/,[XXX] Real Teens Aria Sloane Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663212.mp4,320,0.706339,1280.0,720.0,29.0,99628.0
http://gol7990.com:80/,[XXX] Real Teens Delilah Day Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663214.mp4,320,0.730211,,,,
http://gol7990.com:80/,[XXX] Real Teens Eva Generosi Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663216.mp4,320,0.744429,1280.0,720.0,30.0,105026.0
http://gol7990.com:80/,[XXX] Real Teens Gracie Gates Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663218.mp4,320,0.776826,1280.0,720.0,29.0,109402.0
http://gol7990.com:80/,[XXX] Real Teens Kallie Taylor Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663220.mp4,320,0.71857,1280.0,720.0,29.0,101267.0
http://gol7990.com:80/,[XXX] Real Teens Luxe La Fox Scene [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/663222.mp4,320,0.736459,1280.0,720.0,29.0,103775.0
