name,group-title,logo-link,link,largura,altura,fps,contagem quadros,tamanho_GB
NCIS: Investigação Naval S15 E15,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wSe8pVZjiq3cVxQs7fX5GUDov0S.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/361376.mp4,1280,720,29,78171,0.717459
Naruto Shippuden S16 E09,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nRJmByfK9XdtOY73VArcN8KpKVs.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/361927.mp4,704,400,23,33322,0.099747
Shin Ultraman, Filmes | Lançamentos 2022,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1B56yPqhmCRvxdRnlcbousudhD7.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/342272.mp4,1918,808,23,161520,2.299654
Close, Filmes | Lançamentos 2022,https://image.tmdb.org/t/p/w600_and_h900_bestv2/247j36lEhkTGYTjFE3oWKVKMwVJ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/336931.mp4,1800,1080,24,149760,2.129614
Wolf Creek: Viagem ao Inferno,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/krpWIfrPcDqkvwgfwP7HGBBsalR.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/335875.mp4,1280,692,23,142584,1.310378
Ameaça Terrorista,Filmes | Suspense,https://image.tmdb.org/t/p/w600_and_h900_bestv2/l0uZPc7dTiD9uogumrb1SMWbKMQ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/330729.mp4,1280,692,23,139726,1.234565
Horizon: Uma Saga Americana - Capítulo 1 LEG,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wScEgkA3eWfhyp5WoxGt5Zu3sug.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519752.mp4,1920,1038,23,260959,3.669233
O Mundo Perdido S03 E20,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iCpCsyJ1CYLQOp4y52ctrAco9oj.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/170326.mp4,1280,720,25,64360,0.697229
The Walking Dead 2010  S07 E12, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2NHwZmaEPrAVD5elH2IH0K8uf2p.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/365364.mp4,1280,720,23,61990,0.382457
Babilônia S01 E95,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rciMGERofVNGWHtguiD89Vhjg92.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/173982.mp4,854,480,23,67951,0.402364
Teletubbies 2022 S01 E25,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fETLDRm3d7ScIZT3Zu09LOUphw3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/366294.mp4,848,480,23,22400,0.064374
Carinha de Anjo S01 E59,Séries | Novelas,https://www.themoviedb.org/t/p/w600_and_h900_bestv2/sTiuV6vIkotMUhKH7HUTXhqE9zd.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/175730.mp4,848,480,25,67851,0.209581
Os Dez Mandamentos - Nova Temporada 2015 S01 E05,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xEA4ktAmAGr3OEJFth6aYLyVSuE.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367872.mp4,854,480,23,78808,0.303772
Chocolate com Pimenta S01 E60,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ajjPiFS9F7fyKLhk45rptbGyHp7.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/177722.mp4,852,480,25,65215,0.293241
Duas Caras S01 E104,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mVb7eygIWhPc9nY9wsqjnPmfica.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/178344.mp4,352,264,25,64258,0.147583
Ajin 2016 S02 E04,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9XqBispjKgpx23sFEK4gY3Eel7O.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/369167.mp4,848,480,23,35174,0.10865
O Mentalista S02 E05,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bHPF974uHnxhHk7HH9vuHe0LcUs.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/370105.mp4,1280,720,23,62477,0.463555
Criminal Minds - Mentes Criminosas  S10 E18, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/quPfr7ZP5qFO0FG5t76qWtrHAZW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/180511.mp4,1280,720,23,61544,0.684772
A Padroeira 2001 S01 E174,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zzgk3rBIswugkFWNgJGCA48M7MC.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/371173.mp4,856,480,29,72824,0.367592
Império de Mentiras S01 E75,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tYAk21665y4nmN3HrEvkMtsjOGI.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/181268.mp4,848,480,29,75899,0.178309
Our Son, Filmes | Lançamentos 2023,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hy14e2I7GCiQJpVDa7MRXdtK5nz.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/321621.mp4,1280,692,23,151173,2.152369
Mulheres Apaixonadas S01 E173,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/h6C4EsbxQZBRWOf42YnTnnbx5Wo.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/182626.mp4,854,480,23,79310,0.456213
Os Smurfs S02 E06,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1zN0zzrVdHm0KU1InbeefItB9K4.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/373458.mp4,1280,720,25,17270,0.146654
Megamente Vs O Sindicato da Perdição 2024,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/60x76Yb6nMPFwEZ3um5yhUwCga.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/320312.mp4,1280,720,23,122551,1.746292
"Poli, O Fusquinha de Polícia",Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nh65HisHokHajVOtdwIs02s6nQI.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/319675.mp4,1280,720,23,103127,1.332333
Herói por Encomenda, Filmes | Lançamentos 2023,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zM8RkIxq7cJ1V6hOqKQLbHDgkRq.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/318392.mp4,1280,534,23,155783,0.946138
Segundo Sol S01 E106,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/relH5YQTjEc12U0urMI9Wwymzyx.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/188741.mp4,854,480,23,84441,0.438006
Sinhá Moça S01 E21,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yJt0hmZ5tmJ7N30TW2Knopm6GLf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/192415.mp4,854,480,23,51347,0.2966
Assassinato de Elite,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wmFJKTkwNBEcz5R099ELCVLfFKb.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/317352.mp4,1920,1080,23,204071,2.674213
História de Amor 1995 S01 E136,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eEvX3y3TuP577AVy4f4YViIheDd.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/374199.mp4,1280,720,30,75631,0.629488
História de Amor 1995 S01 E153,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/p5AfBIOhTMyXC1uHPg0u0TKaQWC.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/374216.mp4,1280,720,30,68757,0.572029
História de Amor 1995 S01 E170,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gNNj1tieXu4u9CMh3DbAW5tXn7s.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/374233.mp4,1280,720,30,77465,0.642913
História de Amor 1995 S01 E190,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AqgmseX3kiEAPTZ9pn3gUlZd2Q3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/374253.mp4,1280,720,30,69384,0.577049
Esquadrão Suicida: Isekai 2024 LEG S01 E02,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7CYrSejPF5pCWpDVoWYYo7kORU4.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/374964.mp4,640,360,23,34625,0.215892
O Sexto Ônibus, Filmes | Lançamentos 2022,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7FmU7GOV6fEUO4fNZRD5vwemMzM.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/315702.mp4,1280,720,23,152148,1.256111
"Um Pouco de Mim, um Pouco de Nós",Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1800CbGziGtISRgmYCr62sFTSOf.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/315531.mp4,1280,720,23,102574,0.84727
Malhacao 2008 - Temporada 15 S01 E177,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/8/85/Malha%C3%A7%C3%A3o_%2815%C2%AA_temporada%29.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/377034.mp4,1280,720,23,33209,0.207029
Malhacao 2005 Temporada 12 S01 E131,Séries | Novelas,https://www.google.com/url?sa=i&url=https%3A%2F%2Flista.mercadolivre.com.br%2Fcd-malha%25C3%25A7%25C3%25A3o-2005&psig=AOvVaw3TI8fxXEvubGWQq2jdoooY&ust=1720883828327000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPjGn_7loYcDFQAAAAAdAAAAABAJ,http://wateronplay.com:80/series/Veron23/Veron2023/377758.mp4,640,480,29,46752,0.219903
A Maldição da Torre,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jqzTf5VxtmJ3YMX6ScgWAQcwNTc.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/311349.mp4,1280,692,25,134940,1.8427
O Segundo Melhor Hospital da Galáxia 2024 S01 E03,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kvPinvZE0RBp9aIhakCimfFXTAb.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/379289.mp4,848,480,23,35217,0.103586
Teclado Online S06 E11,Séries | Cursos / Aulas,https://downloadcursos.gratis/wp-content/uploads/2021/05/curso-de-teclado-online.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/200555.mp4,1280,720,29,4391,0.024
The Space Race, Filmes | Lançamentos 2023,https://image.tmdb.org/t/p/w600_and_h900_bestv2/k92rpuDXYxdy4c4LHMNNhU12lov.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/309579.mp4,1280,544,23,130182,1.848479
Black Sails: Velas Negras S02 E05,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vSepCLmP70mZjDveNfSSsWeZoCL.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/202135.mp4,1280,716,23,78257,0.633709
Rüzgarlı Tepe - A Colina dos Ventos 2024 LEG S01 E73,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ztNvaV5ukqs0PZ1EscqwdWWc8o6.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/390381.mp4,854,480,24,111721,0.329614
Hercules,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/op64HvQ8XyB4l2afElLqxuYEuPT.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/306364.mp4,960,540,24,141265,0.853911
Funk.Doc: Popular & Proibido 2022 S01 E01,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ra2ZHRp5TUlsc5IJLyjatDVBbej.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/383913.mp4,848,480,29,62227,0.147697
Batalha de Influencers 2024 S01 E06, Séries | Dorama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2zEKTP5X8OCtRTmIloAYw0KKo75.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/385840.mp4,854,480,29,97620,0.231235
Fina Estampa 2011 S01 E103,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/obIYAewrFEhdKoszDqTGHdHby8h.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/385079.mp4,1280,720,29,93720,1.526557
Dinheiro Sujo e Amor Kara Para Ask 2014 LEG S01 E29,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2kntpUPy6VjBys4pJTshxIst401.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/385768.mp4,848,480,25,184221,0.522564
As Filhas da Mãe 2001 S01 E40,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7vjAmAlz48ooqo1bO1En1LlnFJr.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386490.mp4,768,432,29,73203,0.696247
Malhacao 1998 S01 E105,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/ca/Malha%C3%A7%C3%A3o.com_1998.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386694.mp4,1280,720,29,45858,0.43586
Nina: A Heroína dos Sete Mares,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hCRZCkQScaK0cg2tfgqNZKYgff4.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/299235.mp4,1280,534,23,136368,0.925587
Terra Selvagem, Filmes | Crime,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qzwVKPWfPN4LR9Ex6Ux25N18ntW.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/297648.mp4,720,480,29,192023,1.117498
Além da Ilusão S01 E96,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8BzuwDAMamf5TX4TepbDDEq7ima.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/211145.mp4,854,480,29,66186,0.204364
A Versão Persa,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fmHNcjt08oWz9Q619ZSXqQxLgMT.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/295866.mp4,1280,720,23,154650,1.277355
De Volta aos Anos 70 S07 E12,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5gn8v8JoXoCjFnImuOeDmOB4Xp1.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/215552.mp4,1278,720,23,31567,0.279826
Ao Cair do Sol 2021,Filmes | Drama,https://br.web.img3.acsta.net/pictures/21/10/04/21/29/0864550.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/294020.mp4,1280,720,23,118767,0.977977
Berserk: The Golden Age Arc - Memorial Edition S01 E11,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qbEys9AukgyV4hpU0YBwBZpYfyN.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/237932.mp4,854,480,23,34524,0.110411
Havai 5.0 S03 E13,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rV7IRoG3ARvoXjGHEYOu6kfLEZG.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/222422.mp4,856,480,23,62904,0.436344
Novo Mundo S01 E36,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zcevG4iwVe2D26G8gMxR6kUdAGC.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/222868.mp4,854,480,23,51983,0.202597
Na Corda Bamba S01 E12,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/srP57zD9P0Uj1ZgZRBs8Iy2PvEM.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/223252.mp4,1280,720,29,86760,0.760175
O Mercenário,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/e6UpLOZZDDadXQGqkERfuvxiEJp.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/290148.mp4,1280,720,23,131434,1.085206
Temporada de Furacões,Filmes | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bbfcDxGCvCuhMphluVOMkuPy6hF.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/289721.mp4,1440,1080,23,142440,1.482452
Mary e Max: Uma Amizade Diferente,Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/e9xHS4axFq74BhwxkuVSL3xBVNy.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/516853.mp4,1280,720,23,132735,2.590685
A Corrida Maluca S02 E23,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lQ1Qk2rdXLaxDDFVmmxJfLzfZ51.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/232605.mp4,848,480,23,16321,0.047905
Colheita Sombria,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eeePA5kvAt5swaBAi3YLJjLDHHz.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/285522.mp4,1280,720,23,137702,1.134044
Rick and Morty: The Great Yokai Battle of Akihabara LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kvs8KGqMKgoAYPDxm1vo8dfraNw.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/283529.mp4,1280,720,29,19292,0.219828
Os Fosters: Família Adotiva 2013 LEG S05 E16, Séries | Legendadas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5Qbm50BJ481kK01TWnnAPpHEwkM.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/238814.mp4,848,480,23,60087,0.162067
One Piece S08 E35,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/moAgthK8zLfGFDpq2Hen9GCwSnX.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/244008.mp4,1280,720,23,32930,0.364478
Para Sempre,Filmes | Romance,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8AVXJ8ujLoRduPlI7TSs0nfv2rW.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/281402.mp4,1280,720,23,149912,1.235295
Corvo Branco, Filmes | Paramount +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1zNcJWXQYgMDAF3pNoqxU47FHfc.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/280440.mp4,1280,536,24,160891,2.289098
Um Efeito Ótico,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9e6ptJ2jwhu6yJdWyF9NUg6a08Z.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/276726.mp4,1280,720,29,140706,0.929279
Tiny Toon S01 E14,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/x7iW1Kwo05Bz4FIxTJBLRuLeaLk.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/255218.mp4,1280,720,23,31318,0.184914
Ela é Demais,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mo6KM7wxkxEeNGJmNsiANMP1jfK.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/275477.mp4,1920,1040,23,137611,1.988192
Memórias de um Amor,Filmes | Romance,https://image.tmdb.org/t/p/w600_and_h900_bestv2/p9XUuQyDWJn4Tnn9iW2BGRCJf15.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/274519.mp4,1920,812,23,145679,2.143291
Três Irmãs S02 E29,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/a46cKxbo0CnQO1aK0FhpHB1yTeG.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/264440.mp4,848,480,25,78095,0.2229
Te Dou A Vida S01 E19,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jyZD48yf8P3j8QOY9MMRFf5qiDB.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/260107.mp4,854,480,30,83434,0.257714
D.P.A. - Detetives do Prédio Azul S10 E09,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rrfp63IFXcQLXdR0xlFRwmt2F3h.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/359168.mp4,1280,720,29,43460,0.308579
Amanhã É Para Sempre S01 E23,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wDhwnwWr3SFkr7dLM9Y0o02cxm8.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/263921.mp4,1280,720,29,71160,1.3772
Fantasmas S01 E01,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gfTKbRs5DcVQKcohbvO6xvArzxb.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/265101.mp4,848,480,23,31934,0.093686
The Flash LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/itYONYDHpJqTuu8BCXAtHxgpglq.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/267392.mp4,1280,674,23,207233,2.95104
A Candidata S01 E61,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6PRMRP01jpnC7HcyA1Yj93GRE6a.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/272983.mp4,1280,720,29,81240,0.341655
O Acordo LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/u5AaSuL48lbDKnqyyQ51kaPtPRb.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/265003.mp4,1280,536,24,176134,2.50209
The O.C.: Um Estranho no Paraíso S01 E20,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9NagpmDsXN7fNPfUDGPdcOm9Ysg.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/268859.mp4,1280,720,23,62808,0.566642
A Descoberta Perfeita,Filmes | Romance,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xlN4vXWzvoZ2LCdhsyFv4zOZBY6.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/263720.mp4,1280,720,24,143355,1.178192
Minha Culpa,Filmes | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/a59iGvF609yAZ5tfZUoQ3XipeQH.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/261222.mp4,1280,720,25,176421,1.392687
Fuzuê S01 E131,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zNNFg8z3z7uT817n6M0kHRcYwq1.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/299704.mp4,1280,720,29,73710,0.401074
Baki Hanma S02 E11,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/izbRSdrDmH3rBo7MXLNOvTcO5pg.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/274506.mp4,1280,720,23,36448,0.320438
Camila S01 E41,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/d9wcJl6zO82nIyVcOR5kRRCnpgR.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/274587.mp4,960,540,17,44434,0.360818
Meu Coração Só Irá Bater Se Você Pedir,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bUJQxmZxM7GL8kmDRE6OMigzDn0.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/256334.mp4,848,480,23,128664,0.377851
O Lado Engraçado da Vida,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nBuMpE6HB8lu9xQIsTpDxU1UQEM.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/256123.mp4,848,480,23,138701,0.406963
Perdido em Marte,Filmes | Ficção ,https://image.tmdb.org/t/p/w600_and_h900_bestv2/e6Uo3QAaUesiduyNX9hDLbaT9P8.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/255312.mp4,1280,532,23,204050,1.633007
Senhor dos Céus S06 E40,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jOCN4JcYvaQLG1fZWrdjbHpfIci.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/277826.mp4,1280,720,23,59561,0.351507
Travessia S01 E97,Séries | Novelas,https://www.themoviedb.org/t/p/w600_and_h900_bestv2/cIB5WJGMe3AMC1ouUKje4lwHD0c.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/278777.mp4,1280,720,23,66558,0.739758
Glow Up: Quem Vai Brilhar Mais? S05 E05,Séries | Reality Show,https://image.tmdb.org/t/p/w600_and_h900_bestv2/UndnBHbRhp3apaZRRB7MyjNrjR.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/280748.mp4,848,480,25,73951,0.207766
The Titan Games S01 E09,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mfvbTb0pajyYE9Nl0BHug9ZdVAX.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/283043.mp4,848,480,29,77908,0.183144
Chamas da Vida S01 E205,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9o3sRFDyLghLRpaqJsSM06OOOP3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/284286.mp4,960,540,23,66388,0.390398
Fantasma e CIA,Filmes | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8tGZbqePTre2AnpMeC1nqAHhLhZ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/241910.mp4,1280,720,23,183469,2.013264
Rampage: Sede de Vingança,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fpjwcFHNqYJKqMF7EIiQNjYjEeR.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/240092.mp4,1280,720,23,121881,1.393655
Fim 2023 S01 E07,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jCrUawGSsQxfY7eBIphTXzfZClQ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/293054.mp4,848,480,23,74628,0.219699
O Preço da Paixão S01 E27,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aEpdcvsd5jD4z9zNb0uie96r3qe.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/295489.mp4,848,480,25,82698,0.234963
Malhacao 2001 S01 E222,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/3/3c/Logotipo_de_Malha%C3%A7%C3%A3o_%281999-2002%29.png,http://wateronplay.com:80/series/Veron23/Veron2023/387073.mp4,960,720,29,44625,0.424301
Malhacao 2001 S01 E237,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/3/3c/Logotipo_de_Malha%C3%A7%C3%A3o_%281999-2002%29.png,http://wateronplay.com:80/series/Veron23/Veron2023/387088.mp4,960,720,29,46380,0.440869
Sonic Boom 2014 S01 E06,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oZqgTzsvAeQYaoD7MJR9FDu1Xp.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/387115.mp4,848,480,25,16755,0.047352
Sonic Boom 2014 S01 E27,Séries | Desenhos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4Spd7hNTYwcmsXkjVcfYldWgBgE.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/387136.mp4,848,480,25,16755,0.04732
