name,group-title,logo-link,link,largura,altura,fps,contagem quadros,tamanho_GB,ano,tipo,legendado,temporada,episodio,cam,dublado,provedor,generos,date
The Crown,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4vH4qPDyaeItQXL1icQiSTvsfMt.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/308076.mp4,1280,640,25,81315,0.479845,"<re.Match object; span=(10, 16), match='(2016)'>",Série,False,4.0,1.0,False,False,"N, e, t, f, l, i, x",Drama,
The Crown,[Netflix],https://image.tmdb.org/t/p/w600_and_h900_bestv2/pyZO2VGBL2y3ip9VAz3dAzMBbmD.jpg,http://dns.clientetv.net:8080/series/emerson9193/8391930120sme/914635.mp4,1280,720,25,58702,0.54722,,Série,False,6.0,2.0,False,False,"N, e, t, f, l, i, x",Drama,
The Deep End,Séries | Diversas,https://image.tmdb.org/t/p/w300/t6EpCkfwAmnwYMWpiwMB3956nYu.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/205778.mp4,848,480,23,62836,0.183435,,Série,False,1.0,3.0,False,False,,,
The Demon Prince of Momochi House,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/js5VSmUkBDReyHcgOOBHYxXbWvb.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/308856.mp4,848,480,23,34524,0.102468,,Série,False,1.0,1.0,False,False,,,
The Duke of Death and His Maid,[Animes],https://image.tmdb.org/t/p/w300/acgEEXLcHdL8iY827vfQUB46nMe.jpg,http://dns.acaidopara.net:8080/series/igorcerqueira/ic120142750/958455.mp4,1280,720,23,34046,0.329646,,Série,False,1.0,18.0,False,False,"C, r, u, n, c, h, y, r, o, l, l","Animação, Comédia",
The Duke of Death and His Maid,[Animes],https://image.tmdb.org/t/p/w300/8b3301RbYX0V8N4jlnh3LXPZubN.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/958460.mp4,1280,720,23,34047,0.327687,,Série,False,1.0,23.0,False,False,"C, r, u, n, c, h, y, r, o, l, l","Animação, Comédia",
The Duke of Death and His Maid,[Animes],https://image.tmdb.org/t/p/w300/acgEEXLcHdL8iY827vfQUB46nMe.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/958455.mp4,1280,720,23,34046,0.329646,,Série,False,1.0,18.0,False,False,"C, r, u, n, c, h, y, r, o, l, l","Animação, Comédia",
The Duke of Death and His Maid,[Animes],https://image.tmdb.org/t/p/w300/5XVYK5UNMxdyqFklsaWOnuMUhor.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/958453.mp4,1280,720,23,34045,0.327967,,Série,False,1.0,16.0,False,False,"C, r, u, n, c, h, y, r, o, l, l","Animação, Comédia",
The Elusive Samurai,[Animes],https://image.tmdb.org/t/p/w600_and_h900_bestv2/lGq4GO08AcgtO9ULwoaNPY290A4.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/971587.mp4,1280,720,23,34044,0.360273,,Série,False,1.0,10.0,False,False,"C, r, u, n, c, h, y, r, o, l, l",Animação,
The End of the F***ing World,[Netflix],https://image.tmdb.org/t/p/w600_and_h900_bestv2/xmnTX7kSnjMGh9sfVRPVGuA1OkY.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/27242.mp4,1904,1072,25,29864,0.353007,,Série,False,2.0,2.0,False,False,"N, e, t, f, l, i, x","Comédia, Crime, Drama",
The End of the F***ing World,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kbzfiCUR91lwOnb7ZVotGwRV70J.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/229066.mp4,1920,1080,25,33059,1.161215,,Série,False,1.0,2.0,False,False,"N, e, t, f, l, i, x","Comédia, Crime, Drama",
The End of the F***ing World,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3zmxotIhZKslzmlCfgCeen59HOh.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/229079.mp4,1280,720,25,36964,0.229053,,Série,False,2.0,7.0,False,False,"N, e, t, f, l, i, x","Comédia, Crime, Drama",
The End of the Fing World,[Netflix],https://image.tmdb.org/t/p/w600_and_h900_bestv2/5klmkw5VBMveu3aC3ZkSTAanLkD.jpg,http://dns.clientetv.net:8080/series/emerson9193/8391930120sme/27248.mp4,1904,1072,25,29614,0.350708,,Série,False,2.0,8.0,False,False,"N, e, t, f, l, i, x","Comédia, Crime, Drama",
The Expanse,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2lR5oigdF6JAEiyaADjgzcP9yQv.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/229125.mp4,1276,710,23,69912,0.454444,,Série,False,4.0,10.0,False,False,,,
The Expanse,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/c5H1GubNA2Zrq0M6tBER4YzK2jY.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/229112.mp4,1280,720,23,59858,0.389466,,Série,False,3.0,9.0,False,False,,,
The Fall,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ltZj6zkzsTjKOA6XK1mlW0bxGrs.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/532608.mp4,1920,1080,24,10411,0.164879,"<re.Match object; span=(9, 15), match='(2019)'>",Filme,False,,,False,False,"MUBI, MUBI Amazon Channel","Aventura, Drama, Fantasia",2008-01-03
The Family Democracia Ameaçada,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gESGELogpLbx5YCzuj5m5y9esmU.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/103303.mp4,1280,720,23,71293,1.430338,,Série,False,1.0,1.0,False,False,"N, e, t, f, l, i, x",Documentário,
The Following,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sQptykiZmxyCBHbHL5A3d3THnyh.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/103279.mp4,1280,720,23,62520,0.640204,,Série,False,2.0,7.0,False,False,,,
The Following,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sVfybybz7MErDOq33c8w8tajfOc.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/103265.mp4,1280,720,23,62831,0.660468,,Série,False,1.0,8.0,False,False,,,
The Gift,[Netflix],https://image.tmdb.org/t/p/w600_and_h900_bestv2/1KkN5Dz7OzgRvtqgYxAkbwTBTtc.jpg,http://dns.clientetv.net:8080/series/emerson9193/8391930120sme/39346.mp4,1280,720,24,70430,0.684094,,Série,False,1.0,3.0,False,False,"D, i, s, n, e, y,  , P, l, u, s",Drama,
The Gifted Os Mutantes,[Disney+],http://dns.clientetv.xyz:8000/images/QDrXTwLftt4xnuFRipXECnr5QQn65qgQ.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/14592.mp4,1280,720,23,63933,0.904553,,Série,False,2.0,7.0,False,False,"D, i, s, n, e, y,  , P, l, u, s",Drama,
The Girlfriend Experience,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oPk7VSuLoSS3BCXXW14CzRdVpr.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/103199.mp4,848,480,23,43675,0.128207,,Série,False,1.0,13.0,False,False,,,
The Girlfriend Experience,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AuA5YK5EJeQOEVyAqFWlvhFDZb1.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/103203.mp4,848,480,23,43298,0.127016,,Série,False,2.0,4.0,False,False,,,
The Good Bad Mother, Séries | Dorama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cWnZWasl81Qj6yVgOMZdTPnSHh7.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/264046.mp4,848,480,23,87246,0.256039,,Série,False,1.0,9.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
The Good Doctor O Bom Doutor,[Globo Play Internacional],https://image.tmdb.org/t/p/w300/zxkygcwq1rSI3YnNbiwOFeXftbC.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/960853.mp4,1280,720,23,62080,0.539228,,Série,False,4.0,15.0,False,False,"G, l, o, b, o, p, l, a, y",Drama,
The Good Doctor O Bom Doutor,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xM9NM136u1NUkHD1vMdPxfn5XCa.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/364118.mp4,1280,720,23,62060,0.403762,,Série,False,3.0,3.0,False,False,"G, l, o, b, o, p, l, a, y",Drama,
The Good Doctor O Bom Doutor,[Globo Play Internacional],https://image.tmdb.org/t/p/w300/1i3jyRyNz41E2Xv1gZ42zoSEZb1.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/960867.mp4,1280,720,29,77197,0.601585,,Série,False,5.0,18.0,False,False,"G, l, o, b, o, p, l, a, y",Drama,
The Good Doctor O Bom Doutor,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jiwfFwM6DyEGMsq86n6WotqEML3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/364174.mp4,848,480,29,77447,0.182449,,Série,False,6.0,1.0,False,False,"G, l, o, b, o, p, l, a, y",Drama,
The Good Doctor O Bom Doutor,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9iy4jWhd1sZNUiDJ2HuHf9VplFQ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/364114.mp4,1280,720,23,60907,0.396519,,Série,False,2.0,17.0,False,False,"G, l, o, b, o, p, l, a, y",Drama,
The Good Fight,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/f9YudZAINh17o6qCL7fUSdYtpZI.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/305706.mp4,1280,720,23,73730,0.58876,,Série,False,3.0,2.0,False,False,,,
The Good Fight,[Prime Vídeo],https://image.tmdb.org/t/p/w300/xUEEojHKyopSx4E4vBmbB7RX5eh.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/890048.mp4,1280,720,23,71720,0.696483,,Série,False,6.0,8.0,False,False,,,
The Good Fight,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pWZYTZz0DUsQmVwD4rAsg6HaPlV.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/305710.mp4,1280,720,23,80951,0.642196,,Série,False,3.0,6.0,False,False,,,
The Good Fight,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/93DBYdq0aFEDESyKY37oDiht2aD.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/305688.mp4,1280,720,23,65782,0.518821,,Série,False,1.0,7.0,False,False,,,
The Good Fight,Séries | Paramount,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2cP5UeTDMfh00jzGdxuIzF9Q9m.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/305712.mp4,1280,720,23,75654,0.601843,,Série,False,3.0,8.0,False,False,,,
The Good Fight,[Prime Vídeo],https://image.tmdb.org/t/p/w300/rpAHuPG7mvL4qjkrOSC9fr0gm5k.jpg,http://dns.clientetv.net:8080/series/lA7KgYiyvinicius/wfwpTPFNpai/59928.mp4,1280,528,23,77352,1.074544,,Série,False,5.0,3.0,False,False,,,
The Good Place,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cQIhVUZS8c2wYpIykJfsSwVz8sY.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/11553.mp4,1280,720,23,30888,0.201161,,Série,False,1.0,11.0,False,False,"N, e, t, f, l, i, x",Comédia,
The Good Place,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jkk77SEFaMc9Lu0O1JXofxRqaQI.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/11560.mp4,1280,720,23,32214,0.208769,,Série,False,2.0,5.0,False,False,"N, e, t, f, l, i, x",Comédia,
The Good Place,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mOQbzTOPk7mDATYiJLNfDV1hxEs.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/11576.mp4,1280,720,23,33462,0.217128,,Série,False,3.0,9.0,False,False,"N, e, t, f, l, i, x",Comédia,
The Good Wife,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4Lc15DQozlwjTYMXp6gGRUfRDhT.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/192656.mp4,1280,720,23,62324,0.548579,,Série,False,2.0,6.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Drama,
The Good Wife,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3IXdSsARjfbrMFgjzpVMn7q9shG.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/192673.mp4,1280,720,23,62588,0.55052,,Série,False,2.0,23.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Drama,
The Good Wife,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/z3LlffLoAX7oxkxDpyxNo88ukCD.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/192742.mp4,1280,720,23,62770,0.541306,,Série,False,6.0,3.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Drama,
The Good Wife,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iVvpqnZ5Ktau0PzQ6E22FhFiBRY.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/192756.mp4,1280,720,23,61061,0.53189,,Série,False,6.0,17.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Drama,
The Good Wife,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4UAXNYhboEED6wAxhw1VLYb6gqm.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/192710.mp4,1280,720,23,62666,0.54717,,Série,False,4.0,15.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Drama,
The Good Wife,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cmQfhass2Fk6eUsFlQvCQAD4Ni6.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/192750.mp4,1280,720,23,62871,0.536305,,Série,False,6.0,11.0,False,False,"P, a, r, a, m, o, u, n, t,  , P, l, u, s",Drama,
The Grand Tour,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ljGZyt5xawctZRls1c8OtgrEblW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/330392.mp4,1280,720,23,88791,0.577869,"<re.Match object; span=(15, 21), match='(2016)'>",Série,False,1.0,5.0,False,False,"A, m, a, z, o, n,  , P, r, i, m, e,  , V, i, d, e, o",Comédia,
The Grand Tour,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/93osQVIiewKTId6cp8wwscSalY0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/330396.mp4,1280,720,23,89441,0.582136,"<re.Match object; span=(15, 21), match='(2016)'>",Série,False,1.0,9.0,False,False,"A, m, a, z, o, n,  , P, r, i, m, e,  , V, i, d, e, o",Comédia,
The Grand Tour,Séries | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3myLT2gqAFMlqmznzbjB3mdz9E9.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/330388.mp4,1280,720,23,102258,0.665402,"<re.Match object; span=(15, 21), match='(2016)'>",Série,False,1.0,1.0,False,False,"A, m, a, z, o, n,  , P, r, i, m, e,  , V, i, d, e, o",Comédia,
The Great,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wtd6GJpnGAMGJjojtNCGx4kWO3L.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/340926.mp4,848,480,23,69449,0.204417,,Série,False,3.0,7.0,False,False,"M, G, M, +,  , A, p, p, l, e,  , T, V,  , C, h, a, n, n, e, l","Comédia, Drama",
The Great,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rHfsdvyszMBvVenj1Bt8mLqFi1Q.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/340927.mp4,848,480,23,78103,0.229893,,Série,False,3.0,8.0,False,False,"M, G, M, +,  , A, p, p, l, e,  , T, V,  , C, h, a, n, n, e, l","Comédia, Drama",
The Great,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iX09R210hHx0zbpcV44pbaFJCCV.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/340917.mp4,1280,640,23,82741,0.732458,,Série,False,2.0,8.0,False,False,"M, G, M, +,  , A, p, p, l, e,  , T, V,  , C, h, a, n, n, e, l","Comédia, Drama",
The Great North,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xyc7NW0aN7bUee611jg4bL7nUem.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/384788.mp4,1280,720,23,31120,0.275567,"<re.Match object; span=(16, 22), match='(2021)'>",Série,False,1.0,8.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Animação, Comédia",
The Head Mistério na Antártida,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gOXeLd2XYmUh3lpn2hzmo4iyYJM.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/281628.mp4,848,480,29,82931,0.195537,,Série,False,2.0,2.0,False,False,"M, a, x,  , A, m, a, z, o, n,  , C, h, a, n, n, e, l","Drama, Mistério",
The Idol,[Max],https://image.tmdb.org/t/p/w300/hYqkfgO3nQGriW1LBTosVglj6wd.jpg,http://dns.clientetv.net:8080/series/emerson9193/8391930120sme/907193.mp4,1280,720,23,85961,0.836171,,Série,False,1.0,4.0,False,False,"M, a, x",Drama,
The Kardashians, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/76TXUmGq13zA9HD8Uo2L8O8B3nG.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/267582.mp4,848,480,23,69332,0.201445,,Série,False,2.0,4.0,False,False,"N, e, t, f, l, i, x",,
The Kardashians,[Reality],https://image.tmdb.org/t/p/w300/fYg2KILM73tLrGXhIkgnnQYF9se.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/91376.mp4,1280,720,23,62582,0.543715,,Série,False,1.0,5.0,False,False,"N, e, t, f, l, i, x",,
The Kardashians,[Reality],https://image.tmdb.org/t/p/w600_and_h900_bestv2/ntLiiyI2AVIVAtVKwUYqi36e3bM.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/956088.mp4,1280,720,23,67277,0.654441,,Série,False,5.0,8.0,False,False,"N, e, t, f, l, i, x",,
The Kardashians,[Reality],https://image.tmdb.org/t/p/w600_and_h900_bestv2/eHUrsBqCUZ1ex9arr4zXBzA4zTy.jpg,http://dns.clientetv.net:8080/series/diogoab/P2p891/916791.mp4,1280,720,23,57474,0.559521,,Série,False,4.0,3.0,False,False,"N, e, t, f, l, i, x",,
The Kardashians,[Reality],https://image.tmdb.org/t/p/w600_and_h900_bestv2/mrSis8TeGpGxpyg2z6QH9n0n3IR.jpg,http://dns.clientetv.net:8080/series/diogoab/P2p891/916785.mp4,1280,720,23,81376,0.792004,,Série,False,3.0,7.0,False,False,"N, e, t, f, l, i, x",,
The Killing, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qjCJrWo5vpbpikrY5AvaADJnULa.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/352405.mp4,848,480,23,77772,0.22882,,Série,False,4.0,2.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Crime, Drama, Mistério",
The Killing, Séries | Star +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6vWGwQjg6ATG1CUw1kf23XOjrve.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/352404.mp4,848,480,23,84939,0.250029,,Série,False,4.0,1.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Crime, Drama, Mistério",
The Kitchen,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tV0hK1BiqYrYlehChv4WJXIWgmZ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/302034.mp4,1280,720,24,156516,1.29094,"<re.Match object; span=(12, 18), match='(2023)'>",Filme,False,,,False,False,,,2019-08-08
The L Word Geração Q,[Prime Vídeo],https://image.tmdb.org/t/p/w300/k91FcaxC0nA0hFj6Ty6fmdZFdU8.jpg,http://dns.clientetv.net:8080/series/fabiano08/20fabi22ano/56348.mp4,1280,720,23,79994,0.800033,,Série,False,1.0,3.0,False,False,,,
The Last Kingdom,[Netflix],https://image.tmdb.org/t/p/w600_and_h900_bestv2/bx4znWvGPN3z2V6bMEjPtQBZnsu.jpg,http://dns.clientetv.net:8080/series/pedro9159/91594114ddd/72384.mp4,1280,720,25,78509,0.73308,,Série,False,3.0,8.0,False,False,"N, e, t, f, l, i, x",Drama,
The Last Kingdom,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vnj8jUuj2013kpTPT1AROZoyHjg.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/335240.mp4,1280,720,25,76459,0.648508,,Série,False,4.0,8.0,False,False,"N, e, t, f, l, i, x",Drama,
The Last of Us,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aRquEWm8wWF1dfa9uZ1TXLvVrKD.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/269606.mp4,1280,720,23,116219,1.425261,,Série,False,1.0,1.0,False,False,"M, a, x",Drama,
The Legend of Heroes Sen no Kiseki,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1VyPBxKsiOTkfpk9lzscqleQDTO.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/242074.mp4,854,480,23,34047,0.12383,,Série,False,1.0,1.0,False,False,"C, r, u, n, c, h, y, r, o, l, l",Animação,
The Legends,[Doramas],https://image.tmdb.org/t/p/w300/ymIXyE5T7o97BorVIBvfZIkJERY.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/943825.mp4,1280,720,25,62249,0.577239,,Série,False,1.0,53.0,False,False,,,
The Lego Batman Movie,Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1lt7uwXxNXxurOQqnEyosG6Y5zb.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/3338.mp4,1280,530,23,150284,1.049609,,Filme,False,,,False,False,"Apple TV, Amazon Video, Google Play Movies, Microsoft Store","Ação, Animação, Comédia, Família",2017-02-08
The Liberator,[Netflix],https://image.tmdb.org/t/p/w600_and_h900_bestv2/k4MzTBHXWiciEnC18MwrzNk5Or9.jpg,http://dns.clientetv.net:8080/series/emerson9193/8391930120sme/53702.mp4,1280,720,23,67592,0.657306,,Série,False,1.0,1.0,False,False,"N, e, t, f, l, i, x","Animação, Drama",
The Magician,[Prime Vídeo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/5IIHQsl59gpvpu5QCy4venVqQmS.jpg,http://dns.acaidopara.net:8080/series/igorcerqueira/ic120142750/25133.mp4,1280,720,29,79489,0.718028,,Série,False,4.0,3.0,False,False,,,
The Magician,[Prime Vídeo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/fIuJgZItFuvmspSrbVYLCXuSgp0.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/25149.mp4,1280,720,23,63586,0.618448,,Série,False,5.0,6.0,False,False,,,
The Magicians Escola de Magia,Séries | Globoplay,https://image.tmdb.org/t/p/w300/qGVwCZCWY1y7vt5VIaXDuLwJ7wh.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/314204.mp4,960,540,23,59162,0.357635,,Série,False,2.0,3.0,False,False,,,
The Magicians Escola de Magia,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nyLBLaRYU56aOqcpBbb4sFJOAzE.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/121557.mp4,848,480,23,66781,0.194559,,Série,False,2.0,13.0,False,False,,,
The Magicians Escola de Magia,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/i7bnQeNvExCUtKqaZ6Czuy8wVxM.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/185727.mp4,848,480,23,63541,0.186476,,Série,False,5.0,2.0,False,False,,,
The Man Who Fell to Earth,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xbye6dDcreXiiRewoqT5hM4Nk7q.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/229314.mp4,848,480,23,81620,0.239459,,Série,False,1.0,4.0,False,False,,,
The Masked Singer Brasil,Séries | Reality Show,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oig6W99pPLRMFozx0bYCxownfps.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/249931.mp4,848,480,29,169304,0.397824,,Série,False,3.0,5.0,False,False,,,
The Masked Singer Brasil,Séries | Reality Show,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oig6W99pPLRMFozx0bYCxownfps.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/249484.mp4,1280,720,29,141313,1.003315,,Série,False,1.0,8.0,False,False,,,
The Masked Singer Brasil,Séries | Reality Show,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oig6W99pPLRMFozx0bYCxownfps.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/249930.mp4,848,480,29,169586,0.398492,,Série,False,3.0,4.0,False,False,,,
The Masked Singer Brasil,Séries | Reality Show,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oig6W99pPLRMFozx0bYCxownfps.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/302576.mp4,1280,720,29,153737,0.821597,,Série,False,4.0,1.0,False,False,,,
The Middle Uma Família Perdida no Meio do Nada,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rf3T00kjvum8ykcfUDxoM1pMFla.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/354721.mp4,1280,720,23,29764,0.183853,,Série,False,5.0,3.0,False,False,"M, a, x",Comédia,
The Middle Uma Família Perdida no Meio do Nada,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yKBCMcpYXJsqXjRbbP2V14HPnba.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/354747.mp4,1280,718,23,29204,0.180317,,Série,False,6.0,6.0,False,False,"M, a, x",Comédia,
The Middle Uma Família Perdida no Meio do Nada,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/JvzTXufhYKPnAuYmxZCvpx1Iyo.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/354728.mp4,1280,718,23,29884,0.184435,,Série,False,5.0,10.0,False,False,"M, a, x",Comédia,
The Middle Uma Família Perdida no Meio do Nada,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rBbqvWXOmTs1X03DdsLj2RjzgI8.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/354639.mp4,1280,720,23,29856,0.184474,,Série,False,1.0,15.0,False,False,"M, a, x",Comédia,
The Middle Uma Família Perdida no Meio do Nada,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2mL66JKWr9eOWbRD7uJLBUim2ZH.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/354708.mp4,1280,720,23,31017,0.191565,,Série,False,4.0,13.0,False,False,"M, a, x",Comédia,
The Middle Uma Família Perdida no Meio do Nada,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fXWfL2FhuegfpoPiFtPUTvkZlPk.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/354773.mp4,1280,718,23,29760,0.183788,,Série,False,7.0,8.0,False,False,"M, a, x",Comédia,
